ReviewId,RecipeId,AuthorId,AuthorName,Review,DateSubmitted,DateModified
1236115,916,1958907,Duodenalbitchinthek,"AaaahYUMMMMMM! Great recipe, thanks! I used splenda instead of sugar and grinded more splenda to just make powdered sugar. Added just a dash of cinnamon and vanilla. Used the fry daddy and it worked perfect.",07/17/2011 05:10:34,07/17/2011 05:10:34
1236270,1005,1956425,Jaderaid,Made this last night and it turned out GREAT!!!! I did add more seasoning to my pizza sauce. Thanks for a great recipe for a first time pizza maker!!!,07/19/2011 16:52:08,07/19/2011 16:52:08
1236688,1832,305531,lazyme,I was craving Chinese food but didn't want to order out. This was a wonderful dish that I truly enjoyed. Made along with recipe #38748 and some stir-fried asparagus and I was in heaven. Thanks Janic412 for a great keeper that I will make again! Made for ALL YOU CAN COOK BUFFET Special.,07/21/2011 15:29:02,07/21/2011 15:29:02
1236942,645,934184,Psalmsome,"It's like a calzone, only cheating. Very filling.",07/21/2011 01:25:30,07/21/2011 01:25:30
1237510,1078,91566,aforce273,"Good recipe. I like the idea of de-seeding the tomatoes to reduce excess liquid. I've never put cumin in salsa before, but it was a good addition.",07/21/2011 19:14:40,07/21/2011 19:14:40
1237740,1209,1055648,medieval wench,This was the most amazing spinach dip I've ever had! I made it for an informal cocktail party and I got rave reviews. I took the leftovers to church this morning and I got three requests for the recipe along with a request to bring it to our next potluck. The only change I made was I used a mozzarella parmesan blend. This recipe is a total keeper.,07/25/2011 05:26:33,07/25/2011 05:26:33
1238240,220,1154249,mudjeeper,Light and fluffy! Baked in a 13x9 for about 33 mins and it was perfect!,07/27/2011 19:50:28,07/27/2011 19:50:28
1238339,773,706608,Nikoma,"Made this with all vegan subs (used morningstar ""chicken strips"", daiya pepperjack and a homemade ranch dressing from tofutti sour cream seasoning mix recipe) Really great salad! Used a brown sugar bbq sauce which was perfect! Only thing I wasn't crazy about was the chili powder/cumin added to the ranch. I thought it took away from the other flavors and was a little confusing. Just personal preference. When I made up a second salad for lunch I used plain ranch. Looks and tastes like something from a restaurant. Thanks for the recipe!.",07/28/2011 02:56:12,07/28/2011 02:56:12
1239174,1387,137307,Rooster 1,Great recipe - I'm chef on a charter boat and I always get good reviews with this recipe.  I have both glass and teflon pans - comes out easier from the teflon as I've lost the bottom a couple of times in the glass pan.  Have also made muffins when I need a quicker baking time.,08/01/2011 01:08:25,08/01/2011 01:08:25
1239216,1356,125416,Michelle in KY,"Great recipe! These were nothing like the stuffed green peppers I grew up with--and that's a good thing! I love that the peppers are parboiled and keep a good texture and flavor. The filling is yummy as well. My family loved this! Definitely going in my tried &amp; true file. Thank you! Update: I have made these many more times now...whenever I make them, I use different colored bell peppers (prettier than just green) and I add the rice/water/tomatoes/seasonings to the ground beef/onion mixture after draining excess fat. I then cover and simmer on low heat for 20 mins to thoroughly cook rice. Then, follow recipe directions to the end.",04/24/2019 00:31:16,04/24/2019 00:31:16
1239491,1078,526666,alligirl,"Wonderful salsa recipe, especially for a beginner! I used fresh romas (5) and jalapenos (2) from my garden and was super proud to serve this tasty treat, which I will be making over and over again this summer! I may let my tomatoes drain a bit next time, as the salsa is a little too juicy, but that is OK too! I like the tang from the lime, and the underlying 'bite' from the cumin. Thanks so much for sharing this great dip, WildlifeDi!",08/01/2011 19:27:59,08/01/2011 19:27:59
1239987,524,1747728,emilynaudrey,These muffins are very good! Next time I will add maybe a 1/4 cup more apricots and a little less baking powder. I didn't add any sugar on top and it was fine.,08/03/2011 05:17:28,08/03/2011 05:17:28
1240244,525,424680,Sydney Mike,"I did cut this recipe in half, & with the large head of cauliflower I had, the 2 of us still had 2 good servings each, & with a bit left over! We do love this veggie & you have a great, tasty way of fixing it! Thanks for sharing the recipe! [Made & reviewed in Bargain Basement recipe tag]",08/04/2011 20:08:53,08/04/2011 20:08:53
1240454,947,337963,puppitypup,"Delicious!  I added 1/2 t vanilla plus walnuts, raisins and white chocolate chips.  I also added a topping  of 4 T brown sugar, 4 T flour, 1 t cinnamon and 2 t melted butter mixed together and crumbled over the top of the muffins before baking.  In my convection oven, it took the whole 20 minutes to bake.  I used whole oats too.  Thanks for a keeper Marg :)",08/05/2011 22:16:29,08/05/2011 22:16:29
1240474,1005,969304,Anna in the Philipp,Easy to make and tasted good. I made half into one medium sized pizza and froze the rest.,08/06/2011 01:02:55,08/06/2011 01:02:55
1240570,220,206484,dawnatfernglen,"I make a ton of quick breads, and this one was very good. I often have a surplus of zucchini in the summer and often forget I can use it for bread. Adding the cocoa transforms a so-so bread recipe into something special. Also, I had never before made a quick bread that didn't instruct you to mix dry ingredients in one bowl, wet ingredients in another. I used one big mixing bowl and everything worked out fine, saving me additional clean-up. I also forgot to peel the zucchini...no problem! Next time, I'll add a few walnuts.I also cut back a bit on the sugar, to 1 3/4 cups and it was just sweet enough.",08/06/2011 16:35:34,08/06/2011 16:35:34
1240820,749,38643,Indiana Debbie,"OMG, this is excellent.  Other than doubling the garlic, I didn't change a thing.",08/07/2011 22:06:00,08/07/2011 22:06:00
1240933,536,1243997,christina_habib,"We thought it was good, but it seemed too dry.  I think next time I am going to add some butter to it before hand.",08/08/2011 15:52:29,08/08/2011 15:52:29
1241332,56,1978747,gamedayben,"I think this recipe is perfect.  My family has had a buttermilk pie recipe passed down through generations, and this recipe is quite comparable.  I'm sure oven temperatures differ, but I only cooked for 40 minutes on 350 after the 10 minute 400 period.  Had I left it in longer, it would have been too dark.  Tastes the way a Buttermilk Pie ought to!  Thanks for sharing.",08/09/2011 04:54:59,08/09/2011 04:54:59
1241469,916,540346,Bobbin,"Very good recipe, but makes a ton.  We are a family of 6 and we have enough batter for tomorrow, too.  Next time I will make half the recipe.  I added some vanilla and cinnamon to the batter.  I also had to add about another 1/2 cup milk to make the batter thin enough to go through the funnel.",08/10/2011 03:58:22,08/10/2011 03:58:22
1241774,432,588412,Riverside Len,"I've been making this pie for a couple of years.  It's become my ""go to"" blueberry pie recipe.  The spices gives this pie more depth of flavor than most blueberry pies.  And, of course, it's easy as pie to make.  Goes good with a generous dollop of Greek yogurt.",08/11/2011 07:10:51,08/11/2011 07:10:51
1241815,220,693345,Greeny4444,"This is very good, it does taste like cake. I doubled the recipe, and I'm sure it's really good as-is, but I did do a few substitutions: I used 1 1/4 c. oil and 6 oz. nonfat vanilla yogurt. I cut the sugar a bit, using 2 cups white sugar and 1 1/2 cups brown sugar. I used half all-purpose and half whole wheat flour. In a doubled recipe, 1/2 tsp. baking powder didn't seem like enough to 2 tsp. baking soda, so I upped the baking powder to 1 scant tsp. (for the doubled recipe). I drained my zucchini (which I did not peel), but I think my substitutions of half whole wheat flour and nonfat yogurt made the bread need extra moisture, so I might not do that next time. I made 24 muffins and threw them in the freezer, so my husband can take them to work, and I also got 3 loaves, a little smaller than 8x4. Thanks for this great recipe.",08/11/2011 16:25:46,08/11/2011 16:25:46
1241837,220,232823,hedi777,"Super chocolate muffins, moist and just enough sweet (I used 1,5 cups of sugar and substituted half a cup of oil with apple jam) and in the healthy side because of the zucchini. Will be making these again! Thank you for this great recipe!",08/11/2011 17:59:55,08/11/2011 17:59:55
1241872,647,34025,SharonP,Loved this recipe...it was moist and very tasty...added a drizzle rather than the sugar on top...will definitely make this again...thanks for submitting it.,08/11/2011 21:32:52,08/11/2011 21:32:52
1241901,1209,1662127,kfarris11,"I loved this recipe!  I made it for my baby shower and was actually very nervous when i got it out of the oven because after I mixed it altogether with my electric mixer it looked like a big pan of green mush.  Plus I had never actually made any type of dip like this before.  However, everyone there ate it and LOVED it.  It was gone in about 20 minutes!!  I even had people asking for the recipe and one of my friends asked for it so she could buy the ingredients on her way home from my house!",08/12/2011 00:10:12,08/12/2011 00:10:12
1242206,1078,1040054,Alissa970,"This was a huge hit at my house!  I have made this twice now, and the first time I used lemon juice (didn't have lime) but I do prefer it with the lime.  I cut the salt to 1/2 tsp. but that's just my preference.  Wonderful recipe that I will be using as we harvest more tomatoes and peppers from our garden.  Thanks for sharing this!",08/13/2011 23:40:28,08/13/2011 23:40:28
